Vivado Simulator 2019.2
Time resolution is 1 ps
a = 11110010, b = 11010101, op = 100101, out = 00011011                 476
Error en operacion 100101 en tiempo                  476 ns
a = 11110010, b = 11010101, op = 100101, out = 00011111                 476
Error en operacion 100101 en tiempo                  476 ns
a = 11110010, b = 11010101, op = 100101, out = 01011111                 476
Error en operacion 100101 en tiempo                  476 ns
a = 11110010, b = 11010101, op = 100101, out = 11011111                 476
Error en operacion 100101 en tiempo                  477 ns
a = 11110010, b = 11010101, op = 100101, out = 11001111                 477
Error en operacion 100101 en tiempo                  477 ns
a = 11110010, b = 11010101, op = 100101, out = 11011111                 477
Error en operacion 100101 en tiempo                  477 ns
a = 11110010, b = 11010101, op = 100101, out = 11010111                 477
a = 11011111, b = 11100001, op = 000011, out = 11010111                 484
Error en operacion 000011 en tiempo                  484 ns
a = 11011111, b = 11100001, op = 000011, out = 11110111                 484
Error en operacion 000011 en tiempo                  491 ns
a = 11011111, b = 11100001, op = 000011, out = 11011111                 491
a = 11011111, b = 11100001, op = 000011, out = 11111111                 491
Error en operacion 000011 en tiempo                  492 ns
a = 11011111, b = 11100001, op = 000011, out = 01111110                 492
Error en operacion 000011 en tiempo                  492 ns
a = 11011111, b = 11100001, op = 000011, out = 01111010                 492
Error en operacion 000011 en tiempo                  492 ns
a = 11011111, b = 11100001, op = 000011, out = 01000000                 492
Error en operacion 000011 en tiempo                  492 ns
a = 11011111, b = 11100001, op = 000011, out = 01000001                 492
a = 11111110, b = 11001110, op = 000010, out = 01000001                 492
Error en operacion 000010 en tiempo                  492 ns
a = 11111110, b = 11001110, op = 000010, out = 01000011                 492
Error en operacion 000010 en tiempo                  492 ns
a = 11111110, b = 11001110, op = 000010, out = 00011111                 492
Error en operacion 000010 en tiempo                  492 ns
a = 11111110, b = 11001110, op = 000010, out = 10011111                 492
Error en operacion 000010 en tiempo                  492 ns
a = 11111110, b = 11001110, op = 000010, out = 11011111                 492
Error en operacion 000010 en tiempo                  492 ns
a = 11111110, b = 11001110, op = 000010, out = 11111111                 492
Error en operacion 000010 en tiempo                  500 ns
a = 11111110, b = 11001110, op = 000010, out = 11111110                 500
a = 11101011, b = 11101101, op = 100010, out = 11111110                 500
Error en operacion 100010 en tiempo                  500 ns
a = 11101011, b = 11101101, op = 100010, out = 11111100                 500
Error en operacion 100010 en tiempo                  500 ns
a = 11101011, b = 11101101, op = 100010, out = 11100000                 500
Error en operacion 100010 en tiempo                  500 ns
a = 11101011, b = 11101101, op = 100010, out = 01100000                 500
Error en operacion 100010 en tiempo                  500 ns
a = 11101011, b = 11101101, op = 100010, out = 00100000                 500
Error en operacion 100010 en tiempo                  500 ns
a = 11101011, b = 11101101, op = 100010, out = 00000000                 500
Error en operacion 100010 en tiempo                  508 ns
a = 11101011, b = 11101101, op = 100010, out = 10000001                 508
a = 11101001, b = 11001100, op = 100110, out = 10000001                 508
Error en operacion 100110 en tiempo                  508 ns
a = 11101001, b = 11001100, op = 100110, out = 10000101                 508
Error en operacion 100110 en tiempo                  508 ns
a = 11101001, b = 11001100, op = 100110, out = 11101111                 508
Error en operacion 100110 en tiempo                  508 ns
a = 11101001, b = 11001100, op = 100110, out = 01101110                 508
Error en operacion 100110 en tiempo                  508 ns
a = 11101001, b = 11001100, op = 100110, out = 01101010                 508
Error en operacion 100110 en tiempo                  508 ns
a = 11101001, b = 11001100, op = 100110, out = 00010000                 508
Error en operacion 100110 en tiempo                  508 ns
a = 11101001, b = 11001100, op = 100110, out = 00000000                 508
Error en operacion 100110 en tiempo                  508 ns
a = 11101001, b = 11001100, op = 100110, out = 00000010                 508
Error en operacion 100110 en tiempo                  508 ns
a = 11101001, b = 11001100, op = 100110, out = 00000110                 508
Error en operacion 100110 en tiempo                  509 ns
a = 11101001, b = 11001100, op = 100110, out = 00010110                 509
Error en operacion 100110 en tiempo                  509 ns
a = 11101001, b = 11001100, op = 100110, out = 00110110                 509
Error en operacion 100110 en tiempo                  509 ns
a = 11101001, b = 11001100, op = 100110, out = 00111110                 509
Error en operacion 100110 en tiempo                  509 ns
a = 11101001, b = 11001100, op = 100110, out = 01111110                 509
Error en operacion 100110 en tiempo                  509 ns
a = 11101001, b = 11001100, op = 100110, out = 11111110                 509
Error en operacion 100110 en tiempo                  516 ns
a = 11101001, b = 11001100, op = 100110, out = 01111110                 516
Error en operacion 100110 en tiempo                  516 ns
a = 11101001, b = 11001100, op = 100110, out = 01111010                 516
Error en operacion 100110 en tiempo                  516 ns
a = 11101001, b = 11001100, op = 100110, out = 00000000                 516
Error en operacion 100110 en tiempo                  516 ns
a = 11101001, b = 11001100, op = 100110, out = 00000001                 516
a = 11101001, b = 11011000, op = 100000, out = 00000001                 516
Error en operacion 100000 en tiempo                  516 ns
a = 11101001, b = 11011000, op = 100000, out = 00000101                 516
Error en operacion 100000 en tiempo                  516 ns
a = 11101001, b = 11011000, op = 100000, out = 00100101                 516
Error en operacion 100000 en tiempo                  523 ns
a = 11101001, b = 11011000, op = 100000, out = 00100001                 523
Error en operacion 100000 en tiempo                  523 ns
a = 11101001, b = 11011000, op = 100000, out = 00110001                 523
Error en operacion 100000 en tiempo                  524 ns
a = 11101001, b = 11011000, op = 100000, out = 00110000                 524
Error en operacion 100000 en tiempo                  524 ns
a = 11101001, b = 11011000, op = 100000, out = 00110001                 524
Error en operacion 100000 en tiempo                  524 ns
a = 11101001, b = 11011000, op = 100000, out = 00110101                 524
Error en operacion 100000 en tiempo                  524 ns
a = 11101001, b = 11011000, op = 100000, out = 00000111                 524
a = 11110101, b = 11011000, op = 100010, out = 00000111                 524
Error en operacion 100010 en tiempo                  524 ns
a = 11110101, b = 11011000, op = 100010, out = 00000011                 524
Error en operacion 100010 en tiempo                  524 ns
a = 11110101, b = 11011000, op = 100010, out = 00011011                 524
Error en operacion 100010 en tiempo                  524 ns
a = 11110101, b = 11011000, op = 100010, out = 00001011                 524
Error en operacion 100010 en tiempo                  524 ns
a = 11110101, b = 11011000, op = 100010, out = 00011011                 524
Error en operacion 100010 en tiempo                  524 ns
a = 11110101, b = 11011000, op = 100010, out = 00111001                 524
Error en operacion 100010 en tiempo                  524 ns
a = 11110101, b = 11011000, op = 100010, out = 00111101                 524
Error en operacion 100010 en tiempo                  524 ns
a = 11110101, b = 11011000, op = 100010, out = 00111001                 524
Error en operacion 100010 en tiempo                  524 ns
a = 11110101, b = 11011000, op = 100010, out = 01111001                 524
Error en operacion 100010 en tiempo                  524 ns
a = 11110101, b = 11011000, op = 100010, out = 11111001                 524
Error en operacion 100010 en tiempo                  524 ns
a = 11110101, b = 11011000, op = 100010, out = 10111001                 524
Error en operacion 100010 en tiempo                  525 ns
a = 11110101, b = 11011000, op = 100010, out = 10101001                 525
Error en operacion 100010 en tiempo                  525 ns
a = 11110101, b = 11011000, op = 100010, out = 10001001                 525
Error en operacion 100010 en tiempo                  525 ns
a = 11110101, b = 11011000, op = 100010, out = 10000001                 525
Error en operacion 100010 en tiempo                  525 ns
a = 11110101, b = 11011000, op = 100010, out = 11000001                 525
Error en operacion 100010 en tiempo                  532 ns
a = 11110101, b = 11011000, op = 100010, out = 11000011                 532
Error en operacion 100010 en tiempo                  532 ns
a = 11110101, b = 11011000, op = 100010, out = 11010011                 532
Error en operacion 100010 en tiempo                  532 ns
a = 11110101, b = 11011000, op = 100010, out = 11110011                 532
Error en operacion 100010 en tiempo                  532 ns
a = 11110101, b = 11011000, op = 100010, out = 11111011                 532
Error en operacion 100010 en tiempo                  532 ns
a = 11110101, b = 11011000, op = 100010, out = 10111011                 532
a = 11110101, b = 11111011, op = 000011, out = 10111011                 532
Error en operacion 000011 en tiempo                  532 ns
a = 11110101, b = 11111011, op = 000011, out = 10101011                 532
Error en operacion 000011 en tiempo                  532 ns
a = 11110101, b = 11111011, op = 000011, out = 10111011                 532
Error en operacion 000011 en tiempo                  532 ns
a = 11110101, b = 11111011, op = 000011, out = 10111001                 532
Error en operacion 000011 en tiempo                  532 ns
a = 11110101, b = 11111011, op = 000011, out = 10111101                 532
Error en operacion 000011 en tiempo                  532 ns
a = 11110101, b = 11111011, op = 000011, out = 11111101                 532
Error en operacion 000011 en tiempo                  532 ns
a = 11110101, b = 11111011, op = 000011, out = 01111101                 532
Error en operacion 000011 en tiempo                  533 ns
a = 11110101, b = 11111011, op = 000011, out = 01101101                 533
Error en operacion 000011 en tiempo                  533 ns
a = 11110101, b = 11111011, op = 000011, out = 01111101                 533
Error en operacion 000011 en tiempo                  533 ns
a = 11110101, b = 11111011, op = 000011, out = 01011101                 533
Error en operacion 000011 en tiempo                  533 ns
a = 11110101, b = 11111011, op = 000011, out = 01010101                 533
Error en operacion 000011 en tiempo                  533 ns
a = 11110101, b = 11111011, op = 000011, out = 01011101                 533
Error en operacion 000011 en tiempo                  533 ns
a = 11110101, b = 11111011, op = 000011, out = 00011101                 533
Error en operacion 000011 en tiempo                  533 ns
a = 11110101, b = 11111011, op = 000011, out = 10011101                 533
Error en operacion 000011 en tiempo                  533 ns
a = 11110101, b = 11111011, op = 000011, out = 00011101                 533
Error en operacion 000011 en tiempo                  540 ns
a = 11110101, b = 11111011, op = 000011, out = 00011100                 540
Error en operacion 000011 en tiempo                  540 ns
a = 11110101, b = 11111011, op = 000011, out = 00011000                 540
Error en operacion 000011 en tiempo                  540 ns
a = 11110101, b = 11111011, op = 000011, out = 00000000                 540
Error en operacion 000011 en tiempo                  540 ns
a = 11110101, b = 11111011, op = 000011, out = 00000001                 540
Error en operacion 000011 en tiempo                  540 ns
a = 11110101, b = 11111011, op = 000011, out = 00000111                 540
a = 00100111, b = 11011011, op = 111111, out = 00000111                 540
Error en operacion 111111 en tiempo                  540 ns
a = 00100111, b = 11011011, op = 111111, out = 00011111                 540
Error en operacion 111111 en tiempo                  540 ns
a = 00100111, b = 11011011, op = 111111, out = 10011111                 540
Error en operacion 111111 en tiempo                  540 ns
a = 00100111, b = 11011011, op = 111111, out = 11011111                 540
Error en operacion 111111 en tiempo                  540 ns
a = 00100111, b = 11011011, op = 111111, out = 11111111                 540
Error en operacion 111111 en tiempo                  547 ns
a = 00100111, b = 11011011, op = 111111, out = 01111111                 547
Error en operacion 111111 en tiempo                  547 ns
a = 00100111, b = 11011011, op = 111111, out = 01111101                 547
Error en operacion 111111 en tiempo                  547 ns
a = 00100111, b = 11011011, op = 111111, out = 01100001                 547
Error en operacion 111111 en tiempo                  547 ns
a = 00100111, b = 11011011, op = 111111, out = 00000001                 547
a = 00010100, b = 11111001, op = 100100, out = 00000001                 548
Error en operacion 100100 en tiempo                  548 ns
a = 00010100, b = 11111001, op = 100100, out = 00000011                 548
Error en operacion 100100 en tiempo                  548 ns
a = 00010100, b = 11111001, op = 100100, out = 00000010                 548
Error en operacion 100100 en tiempo                  548 ns
a = 00010100, b = 11111001, op = 100100, out = 00000000                 548
a = 00110011, b = 11100111, op = 100101, out = 00000000                 556
Error en operacion 100101 en tiempo                  556 ns
a = 00110011, b = 11100111, op = 100101, out = 00010000                 556
Error en operacion 100101 en tiempo                  563 ns
a = 00110011, b = 11100111, op = 100101, out = 00010001                 563
Error en operacion 100101 en tiempo                  563 ns
a = 00110011, b = 11100111, op = 100101, out = 00100011                 563
Error en operacion 100101 en tiempo                  564 ns
a = 00110011, b = 11100111, op = 100101, out = 10100011                 564
Error en operacion 100101 en tiempo                  564 ns
a = 00110011, b = 11100111, op = 100101, out = 10100111                 564
a = 00110011, b = 11100111, op = 100101, out = 11110111                 564
a = 00100000, b = 00001111, op = 000011, out = 11110111                 564
Error en operacion 000011 en tiempo                  571 ns
a = 00100000, b = 00001111, op = 000011, out = 01110111                 571
Error en operacion 000011 en tiempo                  571 ns
a = 00100000, b = 00001111, op = 000011, out = 00101111                 571
Error en operacion 000011 en tiempo                  572 ns
a = 00100000, b = 00001111, op = 000011, out = 00101110                 572
Error en operacion 000011 en tiempo                  572 ns
a = 00100000, b = 00001111, op = 000011, out = 00101010                 572
a = 00100000, b = 00001111, op = 000011, out = 00000000                 572
a = 00011110, b = 00001110, op = 100000, out = 00000000                 572
Error en operacion 100000 en tiempo                  580 ns
a = 00011110, b = 00001110, op = 100000, out = 00000100                 580
a = 00101011, b = 00001101, op = 100010, out = 00000100                 580
a = 00101011, b = 00001101, op = 100010, out = 00011110                 580
Error en operacion 100010 en tiempo                  580 ns
a = 00101011, b = 00001101, op = 100010, out = 10011111                 580
Error en operacion 100010 en tiempo                  580 ns
a = 00101011, b = 00001101, op = 100010, out = 10011110                 580
Error en operacion 100010 en tiempo                  580 ns
a = 00101011, b = 00001101, op = 100010, out = 11101100                 580
Error en operacion 100010 en tiempo                  580 ns
a = 00101011, b = 00001101, op = 100010, out = 11111100                 580
Error en operacion 100010 en tiempo                  580 ns
a = 00101011, b = 00001101, op = 100010, out = 11101100                 580
Error en operacion 100010 en tiempo                  580 ns
a = 00101011, b = 00001101, op = 100010, out = 11001110                 580
Error en operacion 100010 en tiempo                  580 ns
a = 00101011, b = 00001101, op = 100010, out = 11101100                 580
Error en operacion 100010 en tiempo                  580 ns
a = 00101011, b = 00001101, op = 100010, out = 11101000                 580
Error en operacion 100010 en tiempo                  580 ns
a = 00101011, b = 00001101, op = 100010, out = 11101100                 580
Error en operacion 100010 en tiempo                  580 ns
a = 00101011, b = 00001101, op = 100010, out = 10101100                 580
Error en operacion 100010 en tiempo                  580 ns
a = 00101011, b = 00001101, op = 100010, out = 00101100                 580
Error en operacion 100010 en tiempo                  581 ns
a = 00101011, b = 00001101, op = 100010, out = 00100100                 581
Error en operacion 100010 en tiempo                  581 ns
a = 00101011, b = 00001101, op = 100010, out = 00101100                 581
Error en operacion 100010 en tiempo                  588 ns
a = 00101011, b = 00001101, op = 100010, out = 00101110                 588
Error en operacion 100010 en tiempo                  588 ns
a = 00101011, b = 00001101, op = 100010, out = 01101110                 588
Error en operacion 100010 en tiempo                  588 ns
a = 00101011, b = 00001101, op = 100010, out = 01100110                 588
a = 00101010, b = 00000111, op = 000011, out = 01100110                 588
Error en operacion 000011 en tiempo                  588 ns
a = 00101010, b = 00000111, op = 000011, out = 01110110                 588
Error en operacion 000011 en tiempo                  588 ns
a = 00101010, b = 00000111, op = 000011, out = 01100110                 588
Error en operacion 000011 en tiempo                  588 ns
a = 00101010, b = 00000111, op = 000011, out = 01000110                 588
Error en operacion 000011 en tiempo                  588 ns
a = 00101010, b = 00000111, op = 000011, out = 01100110                 588
Error en operacion 000011 en tiempo                  588 ns
a = 00101010, b = 00000111, op = 000011, out = 01100010                 588
Error en operacion 000011 en tiempo                  588 ns
a = 00101010, b = 00000111, op = 000011, out = 01100110                 588
Error en operacion 000011 en tiempo                  588 ns
a = 00101010, b = 00000111, op = 000011, out = 00100110                 588
Error en operacion 000011 en tiempo                  589 ns
a = 00101010, b = 00000111, op = 000011, out = 00110110                 589
Error en operacion 000011 en tiempo                  589 ns
a = 00101010, b = 00000111, op = 000011, out = 00010110                 589
Error en operacion 000011 en tiempo                  589 ns
a = 00101010, b = 00000111, op = 000011, out = 00011110                 589
Error en operacion 000011 en tiempo                  596 ns
a = 00101010, b = 00000111, op = 000011, out = 10011110                 596
Error en operacion 000011 en tiempo                  596 ns
a = 00101010, b = 00000111, op = 000011, out = 10011010                 596
Error en operacion 000011 en tiempo                  596 ns
a = 00101010, b = 00000111, op = 000011, out = 10000000                 596
a = 00101010, b = 00000111, op = 000011, out = 00000000                 596
Error en operacion 000011 en tiempo                  596 ns
a = 00101010, b = 00000111, op = 000011, out = 00000100                 596
a = 00100100, b = 00011001, op = 100111, out = 00000100                 596
Error en operacion 100111 en tiempo                  596 ns
a = 00100100, b = 00011001, op = 100111, out = 00101100                 596
Error en operacion 100111 en tiempo                  596 ns
a = 00100100, b = 00011001, op = 100111, out = 00101000                 596
Error en operacion 100111 en tiempo                  596 ns
a = 00100100, b = 00011001, op = 100111, out = 00000000                 596
Error en operacion 100111 en tiempo                  604 ns
a = 00100100, b = 00011001, op = 100111, out = 00000001                 604
Error en operacion 100111 en tiempo                  604 ns
a = 00100100, b = 00011001, op = 100111, out = 00000000                 604
a = 00101000, b = 00011100, op = 100111, out = 00000000                 604
Error en operacion 100111 en tiempo                  604 ns
a = 00101000, b = 00011100, op = 100111, out = 10000000                 604
Error en operacion 100111 en tiempo                  604 ns
a = 00101000, b = 00011100, op = 100111, out = 11000010                 604
a = 00101000, b = 00011100, op = 100111, out = 11000011                 611
Error en operacion 100111 en tiempo                  611 ns
a = 00101000, b = 00011100, op = 100111, out = 11000111                 611
a = 00101000, b = 00011100, op = 100111, out = 11000011                 611
a = 01001011, b = 00011100, op = 100000, out = 11000011                 612
Error en operacion 100000 en tiempo                  619 ns
a = 01001011, b = 00011100, op = 100000, out = 11000010                 619
Error en operacion 100000 en tiempo                  619 ns
a = 01001011, b = 00011100, op = 100000, out = 10100000                 619
Error en operacion 100000 en tiempo                  620 ns
a = 01001011, b = 00011100, op = 100000, out = 00100000                 620
Error en operacion 100000 en tiempo                  620 ns
a = 01001011, b = 00011100, op = 100000, out = 10100000                 620
a = 00111001, b = 00101000, op = 000011, out = 10100000                 620
Error en operacion 000011 en tiempo                  620 ns
a = 00111001, b = 00101000, op = 000011, out = 11001010                 620
Error en operacion 000011 en tiempo                  620 ns
a = 00111001, b = 00101000, op = 000011, out = 11001011                 620
Error en operacion 000011 en tiempo                  620 ns
a = 00111001, b = 00101000, op = 000011, out = 11011011                 620
Error en operacion 000011 en tiempo                  620 ns
a = 00111001, b = 00101000, op = 000011, out = 11111001                 620
Error en operacion 000011 en tiempo                  620 ns
a = 00111001, b = 00101000, op = 000011, out = 11011011                 620
Error en operacion 000011 en tiempo                  620 ns
a = 00111001, b = 00101000, op = 000011, out = 11011111                 620
Error en operacion 000011 en tiempo                  620 ns
a = 00111001, b = 00101000, op = 000011, out = 10011111                 620
Error en operacion 000011 en tiempo                  620 ns
a = 00111001, b = 00101000, op = 000011, out = 00011111                 620
Error en operacion 000011 en tiempo                  620 ns
a = 00111001, b = 00101000, op = 000011, out = 01011111                 620
Error en operacion 000011 en tiempo                  620 ns
a = 00111001, b = 00101000, op = 000011, out = 11011111                 620
Error en operacion 000011 en tiempo                  621 ns
a = 00111001, b = 00101000, op = 000011, out = 11001111                 621
Error en operacion 000011 en tiempo                  621 ns
a = 00111001, b = 00101000, op = 000011, out = 11101111                 621
Error en operacion 000011 en tiempo                  621 ns
a = 00111001, b = 00101000, op = 000011, out = 11100111                 621
Error en operacion 000011 en tiempo                  621 ns
a = 00111001, b = 00101000, op = 000011, out = 01100111                 621
Error en operacion 000011 en tiempo                  628 ns
a = 00111001, b = 00101000, op = 000011, out = 01100101                 628
Error en operacion 000011 en tiempo                  628 ns
a = 00111001, b = 00101000, op = 000011, out = 11100100                 628
Error en operacion 000011 en tiempo                  628 ns
a = 00111001, b = 00101000, op = 000011, out = 11100000                 628
Error en operacion 000011 en tiempo                  628 ns
a = 00111001, b = 00101000, op = 000011, out = 10100000                 628
Error en operacion 000011 en tiempo                  628 ns
a = 00111001, b = 00101000, op = 000011, out = 10000000                 628
a = 00111001, b = 00101000, op = 000011, out = 00000000                 628
a = 01110100, b = 00101000, op = 000010, out = 00000000                 628
Error en operacion 000010 en tiempo                  628 ns
a = 01110100, b = 00101000, op = 000010, out = 00010000                 628
a = 01110100, b = 00101000, op = 000010, out = 00000000                 628
a = 01010011, b = 00010100, op = 100111, out = 00000000                 636
Error en operacion 100111 en tiempo                  644 ns
a = 01010011, b = 00010100, op = 100111, out = 10000000                 644
a = 01011111, b = 00100110, op = 100110, out = 10000000                 644
Error en operacion 100110 en tiempo                  644 ns
a = 01011111, b = 00100110, op = 100110, out = 10101000                 644
Error en operacion 100110 en tiempo                  651 ns
a = 01011111, b = 00100110, op = 100110, out = 10100000                 651
Error en operacion 100110 en tiempo                  651 ns
a = 01011111, b = 00100110, op = 100110, out = 10000000                 651
Error en operacion 100110 en tiempo                  652 ns
a = 01011111, b = 00100110, op = 100110, out = 11111000                 652
Error en operacion 100110 en tiempo                  652 ns
a = 01011111, b = 00100110, op = 100110, out = 11111001                 652
a = 01011111, b = 00111100, op = 100100, out = 11111001                 652
Error en operacion 100100 en tiempo                  652 ns
a = 01011111, b = 00111100, op = 100100, out = 01111001                 652
Error en operacion 100100 en tiempo                  659 ns
a = 01011111, b = 00111100, op = 100100, out = 01100011                 659
Error en operacion 100100 en tiempo                  660 ns
a = 01011111, b = 00111100, op = 100100, out = 01100010                 660
a = 01101011, b = 00111100, op = 100010, out = 01100010                 660
Error en operacion 100010 en tiempo                  660 ns
a = 01101011, b = 00111100, op = 100010, out = 00000000                 660
Error en operacion 100010 en tiempo                  660 ns
a = 01101011, b = 00111100, op = 100010, out = 00000100                 660
Error en operacion 100010 en tiempo                  660 ns
a = 01101011, b = 00111100, op = 100010, out = 00011100                 660
Error en operacion 100010 en tiempo                  667 ns
a = 01101011, b = 00111100, op = 100010, out = 00011000                 667
Error en operacion 100010 en tiempo                  667 ns
a = 01101011, b = 00111100, op = 100010, out = 00101000                 667
Error en operacion 100010 en tiempo                  668 ns
a = 01101011, b = 00111100, op = 100010, out = 00101001                 668
Error en operacion 100010 en tiempo                  668 ns
a = 01101011, b = 00111100, op = 100010, out = 00101101                 668
Error en operacion 100010 en tiempo                  668 ns
a = 01101011, b = 00111100, op = 100010, out = 01111111                 668
a = 01001011, b = 00111010, op = 100100, out = 01111111                 668
Error en operacion 100100 en tiempo                  668 ns
a = 01001011, b = 00111010, op = 100100, out = 01110101                 668
Error en operacion 100100 en tiempo                  668 ns
a = 01001011, b = 00111010, op = 100100, out = 01100101                 668
Error en operacion 100100 en tiempo                  668 ns
a = 01001011, b = 00111010, op = 100100, out = 01110101                 668
Error en operacion 100100 en tiempo                  668 ns
a = 01001011, b = 00111010, op = 100100, out = 01010101                 668
Error en operacion 100100 en tiempo                  668 ns
a = 01001011, b = 00111010, op = 100100, out = 01110111                 668
Error en operacion 100100 en tiempo                  668 ns
a = 01001011, b = 00111010, op = 100100, out = 01110011                 668
Error en operacion 100100 en tiempo                  668 ns
a = 01001011, b = 00111010, op = 100100, out = 01110111                 668
Error en operacion 100100 en tiempo                  668 ns
a = 01001011, b = 00111010, op = 100100, out = 00110111                 668
Error en operacion 100100 en tiempo                  669 ns
a = 01001011, b = 00111010, op = 100100, out = 00100111                 669
Error en operacion 100100 en tiempo                  669 ns
a = 01001011, b = 00111010, op = 100100, out = 00101111                 669
Error en operacion 100100 en tiempo                  676 ns
a = 01001011, b = 00111010, op = 100100, out = 00101101                 676
Error en operacion 100100 en tiempo                  676 ns
a = 01001011, b = 00111010, op = 100100, out = 00101100                 676
Error en operacion 100100 en tiempo                  676 ns
a = 01001011, b = 00111010, op = 100100, out = 00101000                 676
Error en operacion 100100 en tiempo                  676 ns
a = 01001011, b = 00111010, op = 100100, out = 00000000                 676
a = 01101001, b = 00111010, op = 100000, out = 00000000                 676
Error en operacion 100000 en tiempo                  676 ns
a = 01101001, b = 00111010, op = 100000, out = 00001010                 676
Error en operacion 100000 en tiempo                  683 ns
a = 01101001, b = 00111010, op = 100000, out = 00101000                 683
Error en operacion 100000 en tiempo                  684 ns
a = 01101001, b = 00111010, op = 100000, out = 00101001                 684
Error en operacion 100000 en tiempo                  684 ns
a = 01101001, b = 00111010, op = 100000, out = 01111011                 684
a = 01010111, b = 01001011, op = 000011, out = 01111011                 684
Error en operacion 000011 en tiempo                  684 ns
a = 01010111, b = 01001011, op = 000011, out = 11111011                 684
Error en operacion 000011 en tiempo                  684 ns
a = 01010111, b = 01001011, op = 000011, out = 10000001                 684
Error en operacion 000011 en tiempo                  684 ns
a = 01010111, b = 01001011, op = 000011, out = 10100011                 684
Error en operacion 000011 en tiempo                  692 ns
a = 01010111, b = 01001011, op = 000011, out = 10100001                 692
Error en operacion 000011 en tiempo                  692 ns
a = 01010111, b = 01001011, op = 000011, out = 10100000                 692
Error en operacion 000011 en tiempo                  692 ns
a = 01010111, b = 01001011, op = 000011, out = 10100100                 692
Error en operacion 000011 en tiempo                  692 ns
a = 01010111, b = 01001011, op = 000011, out = 10100000                 692
Error en operacion 000011 en tiempo                  692 ns
a = 01010111, b = 01001011, op = 000011, out = 10000000                 692
a = 01010111, b = 01001011, op = 000011, out = 00000000                 692
Error en operacion 000011 en tiempo                  692 ns
a = 01010111, b = 01001011, op = 000011, out = 00000100                 692
a = 01111010, b = 01011101, op = 100010, out = 00000100                 692
Error en operacion 100010 en tiempo                  692 ns
a = 01111010, b = 01011101, op = 100010, out = 00011100                 692
Error en operacion 100010 en tiempo                  692 ns
a = 01111010, b = 01011101, op = 100010, out = 00011000                 692
Error en operacion 100010 en tiempo                  692 ns
a = 01111010, b = 01011101, op = 100010, out = 00000000                 692
Error en operacion 100010 en tiempo                  700 ns
a = 01111010, b = 01011101, op = 100010, out = 00000001                 700
Error en operacion 100010 en tiempo                  700 ns
a = 01111010, b = 01011101, op = 100010, out = 00000101                 700
a = 01101100, b = 01001001, op = 100010, out = 00000101                 700
Error en operacion 100010 en tiempo                  700 ns
a = 01101100, b = 01001001, op = 100010, out = 01111111                 700
Error en operacion 100010 en tiempo                  700 ns
a = 01101100, b = 01001001, op = 100010, out = 01111110                 700
Error en operacion 100010 en tiempo                  700 ns
a = 01101100, b = 01001001, op = 100010, out = 01111111                 700
Error en operacion 100010 en tiempo                  700 ns
a = 01101100, b = 01001001, op = 100010, out = 00010101                 700
Error en operacion 100010 en tiempo                  700 ns
a = 01101100, b = 01001001, op = 100010, out = 00000101                 700
Error en operacion 100010 en tiempo                  700 ns
a = 01101100, b = 01001001, op = 100010, out = 00100101                 700
Error en operacion 100010 en tiempo                  700 ns
a = 01101100, b = 01001001, op = 100010, out = 00100111                 700
a = 01101100, b = 01001001, op = 100010, out = 00100011                 700
Error en operacion 100010 en tiempo                  700 ns
a = 01101100, b = 01001001, op = 100010, out = 00100111                 700
Error en operacion 100010 en tiempo                  701 ns
a = 01101100, b = 01001001, op = 100010, out = 00110111                 701
Error en operacion 100010 en tiempo                  701 ns
a = 01101100, b = 01001001, op = 100010, out = 00010101                 701
Error en operacion 100010 en tiempo                  701 ns
a = 01101100, b = 01001001, op = 100010, out = 00011101                 701
Error en operacion 100010 en tiempo                  708 ns
a = 01101100, b = 01001001, op = 100010, out = 00011001                 708
Error en operacion 100010 en tiempo                  708 ns
a = 01101100, b = 01001001, op = 100010, out = 00001001                 708
Error en operacion 100010 en tiempo                  708 ns
a = 01101100, b = 01001001, op = 100010, out = 00101001                 708
Error en operacion 100010 en tiempo                  708 ns
a = 01101100, b = 01001001, op = 100010, out = 00100001                 708
a = 01111000, b = 01001000, op = 100000, out = 00100001                 708
Error en operacion 100000 en tiempo                  708 ns
a = 01111000, b = 01001000, op = 100000, out = 00110001                 708
Error en operacion 100000 en tiempo                  708 ns
a = 01111000, b = 01001000, op = 100000, out = 00100001                 708
Error en operacion 100000 en tiempo                  708 ns
a = 01111000, b = 01001000, op = 100000, out = 00100011                 708
Error en operacion 100000 en tiempo                  708 ns
a = 01111000, b = 01001000, op = 100000, out = 00100111                 708
Error en operacion 100000 en tiempo                  708 ns
a = 01111000, b = 01001000, op = 100000, out = 00100011                 708
Error en operacion 100000 en tiempo                  716 ns
a = 01111000, b = 01001000, op = 100000, out = 00110011                 716
Error en operacion 100000 en tiempo                  716 ns
a = 01111000, b = 01001000, op = 100000, out = 00010011                 716
Error en operacion 100000 en tiempo                  716 ns
a = 01111000, b = 01001000, op = 100000, out = 00011011                 716
a = 10000010, b = 01010101, op = 000011, out = 00011011                 716
Error en operacion 000011 en tiempo                  716 ns
a = 10000010, b = 01010101, op = 000011, out = 00011010                 716
Error en operacion 000011 en tiempo                  716 ns
a = 10000010, b = 01010101, op = 000011, out = 00001010                 716
Error en operacion 000011 en tiempo                  716 ns
